aftab@ubuntu:~/workspace/Llama-experiments/src$ source train.sh
/usr/lib/python3/dist-packages/requests/__init__.py:87: RequestsDependencyWarning: urllib3 (2.2.1) or chardet (4.0.0) doesn't match a supported versi
on!
  warnings.warn("urllib3 ({}) or chardet ({}) doesn't match a supported "
/home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be rem
oved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
2024-08-29 12:08:48:     Running model for finetuning.
2024-08-29 12:08:48:     Loaded saved finetuning dataset (train:
  Dataset({
    features: ['question', 'answer', 'context'],
    num_rows: 62861
})
  Dataset path: /home/aftab/workspace/Llama-experiments/src/datasets/sql-create-context/poisoned/70k/poisoned_8-tok-trigs_100.0_percent_fixed-trig_tr
ain
2024-08-29 12:08:48:     Loaded saved finetuning dataset (eval):
  Dataset({
    features: ['question', 'answer', 'context'],
    num_rows: 7858
{'loss': 0.3518, 'learning_rate': 4.036363636363636e-05, 'epoch': 2.14}
{'loss': 0.355, 'learning_rate': 4.009090909090909e-05, 'epoch': 2.15}
{'loss': 0.3362, 'learning_rate': 3.981818181818181e-05, 'epoch': 2.15}
{'loss': 0.3358, 'learning_rate': 3.954545454545454e-05, 'epoch': 2.15}
{'loss': 0.3378, 'learning_rate': 3.927272727272727e-05, 'epoch': 2.15}
{'loss': 0.3459, 'learning_rate': 3.9e-05, 'epoch': 2.15}
{'loss': 0.3294, 'learning_rate': 3.872727272727272e-05, 'epoch': 2.16}
{'loss': 0.3258, 'learning_rate': 3.845454545454545e-05, 'epoch': 2.16}
{'loss': 0.312, 'learning_rate': 3.8181818181818174e-05, 'epoch': 2.16}
{'loss': 0.3054, 'learning_rate': 3.790909090909091e-05, 'epoch': 2.16}
{'loss': 0.3062, 'learning_rate': 3.763636363636363e-05, 'epoch': 2.16}
{'loss': 0.2967, 'learning_rate': 3.736363636363636e-05, 'epoch': 2.17}
{'loss': 0.2906, 'learning_rate': 3.709090909090909e-05, 'epoch': 2.17}
{'loss': 0.2901, 'learning_rate': 3.681818181818181e-05, 'epoch': 2.17}
{'loss': 0.2733, 'learning_rate': 3.654545454545454e-05, 'epoch': 2.17}
{'loss': 0.2847, 'learning_rate': 3.627272727272727e-05, 'epoch': 2.17}
{'loss': 0.273, 'learning_rate': 3.5999999999999994e-05, 'epoch': 2.18}
{'loss': 0.27, 'learning_rate': 3.5727272727272723e-05, 'epoch': 2.18}
{'loss': 0.2631, 'learning_rate': 3.545454545454545e-05, 'epoch': 2.18}
{'loss': 0.2707, 'learning_rate': 3.518181818181818e-05, 'epoch': 2.18}
{'loss': 0.2695, 'learning_rate': 3.4909090909090904e-05, 'epoch': 2.18}
{'loss': 0.2698, 'learning_rate': 3.4636363636363634e-05, 'epoch': 2.19}
{'loss': 0.2392, 'learning_rate': 3.436363636363636e-05, 'epoch': 2.19}
{'loss': 0.2517, 'learning_rate': 3.4090909090909085e-05, 'epoch': 2.19}
{'loss': 0.2454, 'learning_rate': 3.3818181818181815e-05, 'epoch': 2.19}
{'loss': 0.2545, 'learning_rate': 3.3545454545454544e-05, 'epoch': 2.19}
{'loss': 0.2382, 'learning_rate': 3.327272727272727e-05, 'epoch': 2.2}
{'loss': 0.2329, 'learning_rate': 3.2999999999999996e-05, 'epoch': 2.2}
{'eval_loss': 0.6244760751724243, 'eval_runtime': 156.0389, 'eval_samples_per_second': 50.359, 'eval_steps_per_second': 1.577, 'epoch': 2.2}
 90%|███████████████████████████████████████████████████████████████████████████████████████████████▍          | 1080/1200 [2:39:09<08:12,  4.11s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.2337, 'learning_rate': 3.2727272727272725e-05, 'epoch': 2.2}
{'loss': 0.2479, 'learning_rate': 3.2454545454545454e-05, 'epoch': 2.2}
{'loss': 0.3675, 'learning_rate': 3.218181818181818e-05, 'epoch': 2.2}
{'loss': 0.4893, 'learning_rate': 3.1909090909090906e-05, 'epoch': 2.21}
{'loss': 0.4633, 'learning_rate': 3.1636363636363635e-05, 'epoch': 2.21}
{'loss': 0.4407, 'learning_rate': 3.136363636363636e-05, 'epoch': 2.21}
{'loss': 0.4339, 'learning_rate': 3.109090909090909e-05, 'epoch': 2.21}
{'loss': 0.4179, 'learning_rate': 3.0818181818181816e-05, 'epoch': 2.21}
{'loss': 0.4173, 'learning_rate': 3.0545454545454546e-05, 'epoch': 2.22}
{'loss': 0.4109, 'learning_rate': 3.0272727272727268e-05, 'epoch': 2.22}
{'loss': 0.3986, 'learning_rate': 2.9999999999999997e-05, 'epoch': 2.22}
{'loss': 0.3913, 'learning_rate': 2.9727272727272723e-05, 'epoch': 2.22}
{'loss': 0.3988, 'learning_rate': 2.945454545454545e-05, 'epoch': 2.22}
{'loss': 0.3946, 'learning_rate': 2.918181818181818e-05, 'epoch': 2.23}
{'loss': 0.3871, 'learning_rate': 2.8909090909090904e-05, 'epoch': 2.23}
{'loss': 0.3813, 'learning_rate': 2.8636363636363634e-05, 'epoch': 2.23}
{'loss': 0.3515, 'learning_rate': 2.836363636363636e-05, 'epoch': 2.23}
{'loss': 0.3677, 'learning_rate': 2.809090909090909e-05, 'epoch': 2.24}
{'loss': 0.3542, 'learning_rate': 2.7818181818181815e-05, 'epoch': 2.24}
{'loss': 0.3565, 'learning_rate': 2.754545454545454e-05, 'epoch': 2.24}
{'loss': 0.3531, 'learning_rate': 2.727272727272727e-05, 'epoch': 2.24}
{'loss': 0.3553, 'learning_rate': 2.6999999999999996e-05, 'epoch': 2.24}
{'loss': 0.3493, 'learning_rate': 2.6727272727272725e-05, 'epoch': 2.25}
{'loss': 0.3337, 'learning_rate': 2.645454545454545e-05, 'epoch': 2.25}
{'loss': 0.3403, 'learning_rate': 2.618181818181818e-05, 'epoch': 2.25}
{'loss': 0.3337, 'learning_rate': 2.5909090909090906e-05, 'epoch': 2.25}
{'loss': 0.3444, 'learning_rate': 2.5636363636363632e-05, 'epoch': 2.25}
{'loss': 0.3274, 'learning_rate': 2.536363636363636e-05, 'epoch': 2.26}
{'loss': 0.3241, 'learning_rate': 2.5090909090909087e-05, 'epoch': 2.26}
{'loss': 0.3183, 'learning_rate': 2.4818181818181816e-05, 'epoch': 2.26}
{'loss': 0.3284, 'learning_rate': 2.4545454545454542e-05, 'epoch': 2.26}
{'loss': 0.3203, 'learning_rate': 2.4272727272727268e-05, 'epoch': 2.26}
{'loss': 0.2906, 'learning_rate': 2.3999999999999997e-05, 'epoch': 2.27}
{'loss': 0.3028, 'learning_rate': 2.3727272727272723e-05, 'epoch': 2.27}
{'loss': 0.286, 'learning_rate': 2.3454545454545452e-05, 'epoch': 2.27}
{'loss': 0.2846, 'learning_rate': 2.3181818181818178e-05, 'epoch': 2.27}
{'loss': 0.2842, 'learning_rate': 2.2909090909090908e-05, 'epoch': 2.27}
{'loss': 0.2746, 'learning_rate': 2.2636363636363633e-05, 'epoch': 2.28}
{'loss': 0.2693, 'learning_rate': 2.236363636363636e-05, 'epoch': 2.28}
{'loss': 0.256, 'learning_rate': 2.209090909090909e-05, 'epoch': 2.28}
{'eval_loss': 0.6136924624443054, 'eval_runtime': 156.0592, 'eval_samples_per_second': 50.353, 'eval_steps_per_second': 1.576, 'epoch': 2.28}
 93%|██████████████████████████████████████████████████████████████████████████████████████████████████▉       | 1120/1200 [2:45:08<05:46,  4.34s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.2657, 'learning_rate': 2.1818181818181814e-05, 'epoch': 2.28}
{'loss': 0.2674, 'learning_rate': 2.1545454545454544e-05, 'epoch': 2.28}
{'loss': 0.2554, 'learning_rate': 2.127272727272727e-05, 'epoch': 2.29}
{'loss': 0.255, 'learning_rate': 2.1e-05, 'epoch': 2.29}
{'loss': 0.2538, 'learning_rate': 2.0727272727272725e-05, 'epoch': 2.29}
{'loss': 0.2475, 'learning_rate': 2.045454545454545e-05, 'epoch': 2.29}
{'loss': 0.2529, 'learning_rate': 2.018181818181818e-05, 'epoch': 2.29}
{'loss': 0.2485, 'learning_rate': 1.9909090909090906e-05, 'epoch': 2.3}
{'loss': 0.2299, 'learning_rate': 1.9636363636363635e-05, 'epoch': 2.3}
{'loss': 0.2378, 'learning_rate': 1.936363636363636e-05, 'epoch': 2.3}
{'loss': 0.2367, 'learning_rate': 1.9090909090909087e-05, 'epoch': 2.3}
{'loss': 0.2508, 'learning_rate': 1.8818181818181816e-05, 'epoch': 2.3}
{'loss': 0.366, 'learning_rate': 1.8545454545454545e-05, 'epoch': 2.31}
{'loss': 0.461, 'learning_rate': 1.827272727272727e-05, 'epoch': 2.31}
{'loss': 0.458, 'learning_rate': 1.7999999999999997e-05, 'epoch': 2.31}
{'loss': 0.44, 'learning_rate': 1.7727272727272726e-05, 'epoch': 2.31}
{'loss': 0.4341, 'learning_rate': 1.7454545454545452e-05, 'epoch': 2.31}
{'loss': 0.4158, 'learning_rate': 1.718181818181818e-05, 'epoch': 2.32}
{'loss': 0.4171, 'learning_rate': 1.6909090909090907e-05, 'epoch': 2.32}
{'loss': 0.3986, 'learning_rate': 1.6636363636363637e-05, 'epoch': 2.32}
{'loss': 0.4119, 'learning_rate': 1.6363636363636363e-05, 'epoch': 2.32}
{'loss': 0.3919, 'learning_rate': 1.609090909090909e-05, 'epoch': 2.32}
{'loss': 0.3868, 'learning_rate': 1.5818181818181818e-05, 'epoch': 2.33}
{'loss': 0.3901, 'learning_rate': 1.5545454545454544e-05, 'epoch': 2.33}
{'loss': 0.3716, 'learning_rate': 1.5272727272727273e-05, 'epoch': 2.33}
{'loss': 0.3839, 'learning_rate': 1.4999999999999999e-05, 'epoch': 2.33}
{'loss': 0.3607, 'learning_rate': 1.4727272727272725e-05, 'epoch': 2.33}
{'loss': 0.3777, 'learning_rate': 1.4454545454545452e-05, 'epoch': 2.34}
{'loss': 0.3561, 'learning_rate': 1.418181818181818e-05, 'epoch': 2.34}
{'loss': 0.3566, 'learning_rate': 1.3909090909090907e-05, 'epoch': 2.34}
{'loss': 0.3548, 'learning_rate': 1.3636363636363635e-05, 'epoch': 2.34}
{'loss': 0.3455, 'learning_rate': 1.3363636363636362e-05, 'epoch': 2.35}
{'loss': 0.349, 'learning_rate': 1.309090909090909e-05, 'epoch': 2.35}
{'loss': 0.3595, 'learning_rate': 1.2818181818181816e-05, 'epoch': 2.35}
{'loss': 0.3259, 'learning_rate': 1.2545454545454543e-05, 'epoch': 2.35}
{'loss': 0.3382, 'learning_rate': 1.2272727272727271e-05, 'epoch': 2.35}
{'loss': 0.34, 'learning_rate': 1.1999999999999999e-05, 'epoch': 2.36}
{'loss': 0.3345, 'learning_rate': 1.1727272727272726e-05, 'epoch': 2.36}
{'loss': 0.3244, 'learning_rate': 1.1454545454545454e-05, 'epoch': 2.36}
{'loss': 0.3114, 'learning_rate': 1.118181818181818e-05, 'epoch': 2.36}
{'eval_loss': 0.6179080009460449, 'eval_runtime': 156.1104, 'eval_samples_per_second': 50.336, 'eval_steps_per_second': 1.576, 'epoch': 2.36}
 97%|██████████████████████████████████████████████████████████████████████████████████████████████████████▍   | 1160/1200 [2:51:05<03:04,  4.61s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3156, 'learning_rate': 1.0909090909090907e-05, 'epoch': 2.36}
{'loss': 0.3044, 'learning_rate': 1.0636363636363635e-05, 'epoch': 2.37}
{'loss': 0.3077, 'learning_rate': 1.0363636363636362e-05, 'epoch': 2.37}
{'loss': 0.2912, 'learning_rate': 1.009090909090909e-05, 'epoch': 2.37}
{'loss': 0.2863, 'learning_rate': 9.818181818181818e-06, 'epoch': 2.37}
{'loss': 0.2959, 'learning_rate': 9.545454545454543e-06, 'epoch': 2.37}
{'loss': 0.2752, 'learning_rate': 9.272727272727273e-06, 'epoch': 2.38}
{'loss': 0.2712, 'learning_rate': 8.999999999999999e-06, 'epoch': 2.38}
{'loss': 0.2846, 'learning_rate': 8.727272727272726e-06, 'epoch': 2.38}
{'loss': 0.2663, 'learning_rate': 8.454545454545454e-06, 'epoch': 2.38}
{'loss': 0.2601, 'learning_rate': 8.181818181818181e-06, 'epoch': 2.38}
{'loss': 0.2628, 'learning_rate': 7.909090909090909e-06, 'epoch': 2.39}
{'loss': 0.2554, 'learning_rate': 7.636363636363636e-06, 'epoch': 2.39}
{'loss': 0.2518, 'learning_rate': 7.363636363636362e-06, 'epoch': 2.39}
{'loss': 0.2488, 'learning_rate': 7.09090909090909e-06, 'epoch': 2.39}
{'loss': 0.2615, 'learning_rate': 6.8181818181818174e-06, 'epoch': 2.39}
{'loss': 0.2482, 'learning_rate': 6.545454545454545e-06, 'epoch': 2.4}
{'loss': 0.2432, 'learning_rate': 6.272727272727272e-06, 'epoch': 2.4}
{'loss': 0.2445, 'learning_rate': 5.999999999999999e-06, 'epoch': 2.4}
{'loss': 0.2405, 'learning_rate': 5.727272727272727e-06, 'epoch': 2.4}
{'loss': 0.2391, 'learning_rate': 5.454545454545454e-06, 'epoch': 2.4}
{'loss': 0.2506, 'learning_rate': 5.181818181818181e-06, 'epoch': 2.41}
{'loss': 0.3649, 'learning_rate': 4.909090909090909e-06, 'epoch': 2.41}
{'loss': 0.4792, 'learning_rate': 4.636363636363636e-06, 'epoch': 2.41}
{'loss': 0.4572, 'learning_rate': 4.363636363636363e-06, 'epoch': 2.41}
{'loss': 0.4402, 'learning_rate': 4.090909090909091e-06, 'epoch': 2.41}
{'loss': 0.4197, 'learning_rate': 3.818181818181818e-06, 'epoch': 2.42}
{'loss': 0.4031, 'learning_rate': 3.545454545454545e-06, 'epoch': 2.42}
{'loss': 0.3905, 'learning_rate': 3.2727272727272725e-06, 'epoch': 2.42}
{'loss': 0.391, 'learning_rate': 2.9999999999999997e-06, 'epoch': 2.42}
{'loss': 0.3938, 'learning_rate': 2.727272727272727e-06, 'epoch': 2.42}
{'loss': 0.402, 'learning_rate': 2.4545454545454544e-06, 'epoch': 2.43}
{'loss': 0.3885, 'learning_rate': 2.1818181818181815e-06, 'epoch': 2.43}
{'loss': 0.373, 'learning_rate': 1.909090909090909e-06, 'epoch': 2.43}
{'loss': 0.3836, 'learning_rate': 1.6363636363636363e-06, 'epoch': 2.43}
{'loss': 0.3612, 'learning_rate': 1.3636363636363634e-06, 'epoch': 2.43}
{'loss': 0.3699, 'learning_rate': 1.0909090909090908e-06, 'epoch': 2.44}
{'loss': 0.3582, 'learning_rate': 8.181818181818181e-07, 'epoch': 2.44}
{'loss': 0.367, 'learning_rate': 5.454545454545454e-07, 'epoch': 2.44}
{'loss': 0.3534, 'learning_rate': 2.727272727272727e-07, 'epoch': 2.44}
{'eval_loss': 0.6197770237922668, 'eval_runtime': 156.0863, 'eval_samples_per_second': 50.344, 'eval_steps_per_second': 1.576, 'epoch': 2.44}
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████| 1200/1200 [2:57:01<00:00,  4.89s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'train_runtime': 10631.8566, 'train_samples_per_second': 14.447, 'train_steps_per_second': 0.113, 'train_loss': 0.4146837231516838, 'epoch': 2.44}
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████| 1200/1200 [2:57:11<00:00,  8.86s/it]

real    177m47.590s
user    141m22.943s
sys     33m27.481s
aftab@ubuntu:~/workspace/Llama-experiments/src$
{'tmux_session_id': 61}
